Value_SAR_log,log_cat_mean,entity_freq_x_cat_freq,keyword_construction,tfidf_48,keyword_finance,category_Supply,cat_mean_value,cat_median_value,cat_freq,duration_x_cat_mean,Entity_وزارة النقل والخدمات اللوجستية - الديوان العام,entity_freq,keyword_logistics,tfidf_41,tfidf_46,tfidf_30,keyword_maintenance,entity_median_value,tfidf_12,tfidf_33,tfidf_31,tfidf_9,tfidf_17,avg_word_length,cat_std,entity_mean_value,keyword_government,tfidf_49,tfidf_16,tfidf_35,log_duration,tfidf_21,duration_x_mean_entity,Entity_مؤسسة البريد السعودي,category_Operations,tfidf_36,tfidf_34,log_entity_mean,tfidf_10,tfidf_3,tfidf_20,duration,tfidf_43,keyword_it,category_IT/Technology,category_Engineering,tfidf_27,unique_word_count,word_count,tfidf_28,tfidf_18,Entity_وزارة الاتصالات وتقنية المعلومات - الديوان العام,entity_std,keyword_training,tfidf_4,tfidf_40,tfidf_25,tfidf_37,category_Real Estate,Entity_صندوق التنمية العقارية,category_Infrastructure,category_Printing,tfidf_8,tfidf_11,Value_SAR
14.904417905668652,16.034564952179224,3990,1,0.0,0,0,9198627.475714285,442982.0,70,1407390003.7842855,0,57,0,0.0,0.0,0.0,0,97290.0,0.0,0.0,0.0,0.0,0.0,5.4,16703676.326197486,3391673.384912281,1,0.0,0.0,0.0,5.0369526024136295,0.0,518926027.891579,0,0,0.0,0.0,15.036834276272046,0.0,0.0,0.0,153,0.0,0,0,1,0.0,10,10,0.0,0.0,0,7941276.168325664,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2971025.0
12.8990294329665,12.194743823916612,25092,0,0.0,0,1,197746.02156862745,18814.0,306,44888346.89607843,0,82,1,0.0,0.0,0.0,0,901830.0,0.0,0.0,0.0,0.0,0.0,5.0,1344685.6553142928,2860630.9202439026,0,0.0,0.0,0.0,5.429345628954441,0.0,649363218.8953658,0,0,0.0,0.0,14.86655310952416,0.0,0.0,0.0,227,0.0,0,0,0,0.0,4,4,0.0,0.0,0,6135085.628019137,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,399922.85
13.487007879880162,15.160643183994036,53200,1,0.0,0,0,3838694.6178,31747.0,100,92128670.8272,1,532,1,0.4064860338598161,0.3937585691696799,0.0,0,25220.65,0.3643606876136468,0.0,0.0,0.4093177571773686,0.0,6.230769230769231,24790178.198186524,2659938.4054699247,1,0.0,0.0,0.0,3.218875824868201,0.0,63838521.7312782,0,0,0.0,0.0,14.793813900599892,0.0,0.0,0.6159736653976061,24,0.0,0,0,0,0.0,13,13,0.0,0.0,0,10989986.62604988,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,720000.0
12.223671866716897,14.711739419927731,2405,0,0.0,0,0,2450344.075945946,230230.0,37,242584063.51864865,0,65,0,0.0,0.0,0.0,0,210910.0,0.0,0.0,0.0,0.0,0.0,7.0,4794848.663687996,11265950.006615384,0,0.0,0.0,0.0,4.605170185988092,0.0,1115329050.6549232,0,0,0.0,0.0,16.237295549644756,0.0,0.0,0.0,99,0.0,0,0,0,0.0,5,5,0.0,0.0,0,57695040.08265553,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,203550.0
12.128926987353369,14.711739419927731,5772,0,0.0,0,0,2450344.075945946,230230.0,37,683645997.188919,0,156,0,0.0,0.0,0.0,0,99201.875,0.0,0.0,0.0,0.0,0.0,6.7,4794848.663687996,1634097.0313461537,0,0.0,0.0,0.0,5.634789603169249,0.0,455913071.74557686,0,0,0.0,0.0,14.306601547306364,0.0,0.0,0.0,279,0.0,0,0,0,0.0,9,10,0.0,0.0,0,6524238.177738849,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,185150.0
11.365016929029292,14.722123732979052,335,0,0.0,0,0,2475921.8,2998625.0,5,183218213.2,0,67,0,0.0,0.0,0.0,0,201745.08,0.0,0.0,0.0,0.0,0.0,6.0,1565347.3611891067,3157458.7847761195,0,0.0,0.0,0.0,4.31748811353631,0.0,233651950.07343283,0,0,0.0,0.0,14.965278396712728,0.0,0.0,0.0,74,0.0,1,0,0,0.0,7,7,0.0,0.0,0,5191933.27385847,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,86250.0
16.60920253680532,14.900513307941525,798,0,0.0,0,0,2959446.957142857,96581.025,14,464633172.2714285,0,57,0,0.0,0.0,0.0,1,97290.0,0.0,0.0,0.0,0.0,0.0,4.375,5365103.871977813,3391673.384912281,0,0.0,0.0,0.0,5.062595033026967,0.0,532492721.4312281,0,0,0.0,0.0,15.036834276272046,0.0,0.0,0.0,157,0.0,0,0,0,0.0,8,8,0.0,0.0,0,7941276.168325664,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,16341239.08
15.068240540201316,16.7900614657696,6048,0,0.0,0,0,19580826.677857146,3128911.85,56,2075567627.852857,0,108,1,0.0,0.0,0.0,1,820039.65,0.0,0.0,0.0,0.0,0.0,4.833333333333333,62520520.16002196,8352547.638888889,0,0.0,0.0,0.0,4.672828834461906,0.0,885370049.7222222,1,1,0.0,0.0,15.938077276469231,0.0,0.0,0.0,106,0.0,1,0,0,0.0,6,6,0.0,0.0,0,29592261.70369515,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3499883.55
11.92042849510396,14.900513307941525,2184,1,0.0,0,0,2959446.957142857,96581.025,14,35513363.48571429,0,156,0,0.5898188083274799,0.0,0.0,0,99201.875,0.0,0.0,0.0,0.0,0.0,5.857142857142857,5365103.871977813,1634097.0313461537,0,0.0,0.0,0.0,2.5649493574615367,0.0,19609164.376153845,0,0,0.0,0.0,14.306601547306364,0.0,0.0,0.0,12,0.0,0,0,0,0.0,7,7,0.0,0.0,0,6524238.177738849,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,150305.0
15.194199584202492,13.846277893864704,3264,0,0.0,0,0,1031244.5421568628,99992.5,51,9281200.879411764,0,64,0,0.0,0.0,0.0,0,80611.925,0.0,0.0,0.0,0.0,0.0,5.285714285714286,2615784.690379201,876490.0425,0,0.0,0.0,0.0,2.302585092994046,0.0,7888410.3825,0,0,0.0,0.0,13.683681763667703,0.0,0.0,0.0,9,0.0,0,0,0,0.0,7,7,0.0,0.0,0,2381383.22060014,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3969693.05
